orig_book_index,orig_chapter,orig_verse,text
Job,32,4,ואליהו חכה אתאיוב בדברים כי זקניםהמה ממנו לימים
Job,32,5,וירא אליהוא כי אין מענה בפי שלשת האנשים ויחר אפו ף
Job,32,6,ויען אליהוא בןברכאל הבוזי ויאמר צעיר אני לימים ואתם ישישים עלכן זחלתי ואירא מחות דעי אתכם
Job,32,7,אמרתי ימים ידברו ורב שנים ידיעו חכמה
Job,32,8,אכן רוחהיא באנוש ונשמת שדי תבינם
Job,32,9,לארבים יחכמו וזקנים יבינו משפט
Job,32,10,לכן אמרתי שמעהלי אחוה דעי אףאני
Job,32,11,הן הוחלתי לדבריכם אזין עדתבונתיכמ עדתחקרון מלין
Job,32,12,ועדיכם אתבוןן והנה אין לאיוב מוכיח עונה אמריו םכם
Job,32,13,פןתאמרו מצאנו חכמה אל ידפנו לאאיש
Job,32,14,ולאערך אלי מלין ובאמריכם לא אשיבנו
Job,32,15,חתו לאענו עוד העתיקו מהם מלים
Job,32,16,והוחלתי כילא ידברו כי עמדו לאענו עוד
Job,32,17,אענה אףאני חלקי אחוה דעי אףאני
Job,32,18,כי מלתי מלים הציקתני רוח בטני
Job,32,19,הנהבטני כיין לאיפתח כאבות חדשים יבקע
Job,32,20,אדברה וירוחלי אפתח שפתי ואענה
Job,32,21,אלנא אשא פניאיש ואלאדם לא אכנה
Job,32,22,כי לא ידעתי אכנה כמעט ישאני עשני
Job,33,1,ואולם שמענא איוב מלי וכלדברי האזינה
Job,33,2,הנהנא פתחתי פי דברה לשוני בחכי
Job,33,3,ישרלבי אמרי ודעת שפתי ברור מללו
Job,33,4,רוחאל עשתני ונשמת שדי תחיני
Job,33,5,אםתוכל השיבני ערכה לפני התיצבה
Job,33,6,הןאני כפיך לאל מחמר קרצתי גםאני
Job,33,7,הנה אמתי לא תבעתך ואכפי עליך לאיכבד
Job,33,8,אך אמרת באזני וקול מלין אשמע
Job,33,9,זך אני בלי פשע חף אנכי ולא עון לי
Job,33,10,הן תנואות עלי ימצא יחשבני לאויב לו
Job,33,11,ישם בסד רגלי ישמר כלארחתי
Job,33,12,הןזאת לאצדקת אענך כיירבה אלוה מאנוש
Job,33,13,מדוע אליו ריבות כי כלדבריו לאיענה
Job,33,14,כיבאחת ידבראל ובשתים לא ישורנה
Job,33,15,בחלום חזיון לילה בנפל תרדמה עלאנשים בתנומות עלי משכב
Job,33,16,אז יגלה אזן אנשים ובמסרם יחתם
Job,33,17,להסיר אדם מעשה וגוה מגבר יכסה
Job,33,18,יחשך נפשו מנישחת וחיתו מעבר בשלח
Job,33,19,והוכח במכאוב עלמשכבו עצמיו אתן
Job,33,20,וזהמתו חיתו לחם ונפשו מאכל תאוה
Job,33,21,יכל בשרו מראי עצמותיו לא ראו
Job,33,22,ותקרב לשחת נפשו וחיתו לממתים
Job,33,23,אםיש עליו מלאך מליץ אחד מניאלף להגיד לאדם ישרו
Job,33,24,ויחננו ויאמר פדעהו מרדת שחת מצאתי כפר
Job,33,25,רטפש בשרו מנער ישוב לימי עלומיו
Job,33,26,יעתר אלאלוה וירצהו וירא פניו בתרועה וישב לאנוש צדקתו
Job,33,27,ישר עלאנשים ויאמר חטאתי וישר העויתי ולאשוה לי
Job,33,28,פדה באור תראה
Job,33,29,הןכלאלה יפעלאל פעמים שלוש עםגבר
Job,33,30,להשיב נפשו מנישחת לאור באור החיים
Job,33,31,הקשב איוב שמעלי החרש ואנכי אדבר
Job,33,32,אםישמלין השיבני דבר כיחפצתי צדקך
Job,33,33,אםאין אתה שמעלי החרש ואאלפך חכמה ס
Job,34,1,ויען אליהוא ויאמר
Job,34,2,שמעו חכמים מלי וידעים האזינו לי
Job,34,3,כיאזנ מלין תבחן וחך יטעם לאכל
Job,34,4,משפט נבחרהלנו נדעה בינינו מהטוב
Job,34,5,כיאמר איוב צדקתי ואל הסיר משפטי
Job,34,6,עלמשפטי אכזב אנוש חצי בליפשע
Job,34,7,מיגבר כאיוב ישתהלעג כמים
Job,34,8,וארח לחברה עםפעלי און וללכת עםאנשירשע
Job,34,9,כיאמר לא יסכןגבר ברצתו עםאלהים
Job,34,10,לכן אנשי לבב שמעו לי חללה לאל מרשע ושדי מעול
Job,34,11,כי פעל אדם ישלםלו וכארח איש ימצאנו
Job,34,12,אףאמנם אל לאירשיע ושדי לאיעות משפט
Job,34,13,מיפקד עליו ארצה ומי שם תבל כלה
Job,34,14,אםישים אליו לבו רוחו ונשמתו אליו יאסף
Job,34,15,יגוע כלבשר יחד ואדם עלעפר ישוב
Job,34,16,ואםבינה שמעהזאת האזינה לקול מלי
Job,34,17,האף שונא משפט יחבוש ואםצדיק כביר תרשיע
Job,34,18,האמר למלך בליעל רשע אלנדיבים
Job,34,19,אשר לאנשא פני שרים ולא נכרשוע לפנידל כימעשה ידיו כלם
Job,34,20,רגע ימתו וחצות לילה יגעשו עם ויעברו ויסירו אביר לא ביד
Job,34,21,כיעיניו עלדרכיאיש וכלצעדיו יראה
Job,34,22,איןחשך ואין צלמות להסתר שם פעלי און
Job,34,23,כי לא עלאיש ישים עוד להלך אלאל במשפט
Job,34,24,ירע כבירים לאחקר ויעמד אחרים תחתם
Job,34,25,לכן יכיר מעבדיהם והפך לילה וידכאו
Job,34,26,תחתרשעים ספקם במקום ראים
Job,34,27,אשר עלכן סרו מאחריו וכלדרכיו לא השכילו
Job,34,28,להביא עליו צעקתדל וצעקת עניים ישמע
Job,34,29,והוא ישקט ומי ירשע ויסתר פנים ומי ישורנו ועלגוי ועלאדם יחד
Job,34,30,ממלך אדם חנף ממקשי עם
Job,34,31,כיאלאל האמר נשאתי לא אחבל
Job,34,32,בלעדי אחזה אתה הרני אםעול פעלתי לא אסיף
Job,34,33,המעמך ישלמנה כימאסת כיאתה תבחר ולאאני ומהידעת דבר
Job,34,34,אנשי לבב יאמרו לי וגבר חכם שמע לי
Job,34,35,איוב לאבדעת ידבר ודבריו לא בהשכיל
Job,34,36,אבי יבחן איוב עדנצח עלתשבת באנשיאון
Job,34,37,כי יסיף עלחטאתו פשע בינינו יספוק וירב אמריו לאל ס
Job,35,1,ויען אליהו ויאמר
Job,35,2,הזאת חשבת למשפט אמרת צדקי מאל
Job,35,3,כיתאמר מהיסכןלך מהאעיל מחטאתי
Job,35,4,אני אשיבך מלין ואתרעיך עמך
Job,35,5,הבט שמים וראה ושור שחקים גבהו ממך
Job,35,6,אםחטאת מהתפעלבו ורבו פשעיך מהתעשהלו
Job,35,7,אםצדקת מהתתןלו או מהמידך יקח
Job,35,8,לאישכמוך רשעך ולבןאדם צדקתך
Job,35,9,מרב עשוקים יזעיקו ישועו מזרוע רבים
Job,35,10,ולאאמר איה אלוה עשי נתן זמרות בלילה
Job,35,11,מלפנו מבהמות ארץ ומעוף השמים יחכמנו
Job,35,12,שם יצעקו ולא יענה מפני גאון רעים
Job,35,13,אךשוא לאישמע אל ושדי לא ישורנה
Job,35,14,אף כיתאמר לא תשורנו דין לפניו ותחולל לו
Job,35,15,ועתה כיאין פקד אפו ולאידע בפש מאד
Job,35,16,ואיוב הבל יפצהפיהו בבלידעת מלין יכבר ף
Job,36,1,ויסף אליהוא ויאמר
Job,36,2,כתרלי זעיר ואחוך כי עוד לאלוה מלים
Job,36,3,אשא דעי למרחוק ולפעלי אתןצדק
Job,36,4,כיאמנם לאשקר מלי תמים דעות עמך
Job,36,5,הןאל כביר ולא ימאס כביר כח לב
Job,36,6,לאיחיה רשע ומשפט עניים יתן
Job,36,7,לאיגרע מצדיק עיניו ואתמלכים לכסא וישיבם לנצח ויגבהו
Job,36,8,ואםאסורים בזקים ילכדון בחבליעני
Job,36,9,ויגד להם פעלם ופשעיהם כי יתגברו
Job,36,10,ויגל אזנם למוסר ויאמר כיישבון מאון
Job,36,11,אםישמעו ויעבדו יכלו ימיהם בטוב ושניהם בנעימים
Job,36,12,ואםלא ישמעו בשלח יעברו ויגועו כבלידעת
Job,36,13,וחנפילב ישימו אף לא ישועו כי אסרם
Job,36,14,תמת בנער נפשם וחיתם בקדשים
Job,36,15,יחלץ עני בעניו ויגל בלחץ אזנם
Job,36,16,ואף הסיתכ מפיצר רחב לאמוצק תחתיה ונחת שלחנך מלא דשן
Job,36,17,ודיןרשע מלאת דין ומשפט יתמכו
Job,36,18,כיחמה פןיסיתך בספק ורבכפר אליטך
Job,36,19,היערך שועך לא בצר וכל מאמציכח
Job,36,20,אלתשאף הלילה לעלות עמים תחתם
Job,36,21,השמר אלתפן אלאון כיעלזה בחרת מעני
Job,36,22,הןאל ישגיב בכחו מי כמהו מורה
Job,36,23,מיפקד עליו דרכו ומיאמר פעלת עולה
Job,36,24,זכר כיתשגיא פעלו אשר שררו אנשים
Job,36,25,כלאדם חזובו אנוש יביט מרחוק
Job,36,26,הןאל שגיא ולא נדע מספר שניו ולאחקר
Job,36,27,כי יגרע נטפימים יזקו מטר לאדו
Job,36,28,אשריזלו שחקים ירעפו עלי אדם רב
Job,36,29,אף אםיבין מפרשיעב תשאות סכתו
Job,36,30,הןפרש עליו אורו ושרשי הים כסה
Job,36,31,כיבם ידין עמים יתןאכל למכביר
Job,36,32,עלכפים כסהאור ויצו עליה במפגיע
Job,36,33,יגיד עליו רעו מקנה אף עלעולה
Job,37,1,אףלזאת יחרד לבי ויתר ממקומו
Job,37,2,שמעו שמוע ברגז קלו והגה מפיו יצא
Job,37,3,תחתכלהשמים ישרהו ואורו עלכנפות הארץ
Job,37,4,אחריו ישאגקול ירעם בקול גאונו ולא יעקבם כיישמע קולו
Job,37,5,ירעם אל בקולו נפלאות עשה גדלות ולא נדע
Job,37,6,כי לשלג יאמר הוא ארץ וגשם מטר וגשם מטרות עזו
Job,37,7,בידכלאדם יחתום לדעת כלאנשי מעשהו
Job,37,8,ותבא חיה במוארב ובמעונתיה תשכן
Job,37,9,מןהחדר תבוא סופה וממזרים קרה
Job,37,10,מנשמתאל יתןקרח ורחב מים במוצק
Job,37,11,אףברי יטריח עב יפיץ עןן אורו
Job,37,12,והוא מסבות מתהפך לפעלם כל אשר יצום עלפני תבל ארצה
Job,37,13,אםלשבט אםלארצו אםלחסד ימצאהו
Job,37,14,האזינה זאת איוב עמד והתבוןן נפלאות אל
Job,37,15,התדע בשוםאלוה עליהם והופיע אור עננו
Job,37,16,התדע עלמפלשיעב מפלאות תמים דעים
Job,37,17,אשרבגדיך חמים בהשקט ארץ מדרום
Job,37,18,תרקיע עמו לשחקים חזקים כראי מוצק
Job,37,19,הודיענו מהנאמר לו לאנערך מפניחשך
Job,37,20,היספרלו כי אדבר אםאמר איש כי יבלע
Job,37,21,ועתה לא ראו אור בהיר הוא בשחקים ורוח עברה ותטהרם
Job,37,22,מצפון זהב יאתה עלאלוה נורא הוד
Job,37,23,שדי לאמצאנהו שגיאכח ומשפט ורבצדקה לא יענה
Job,37,24,לכן יראוהו אנשים לאיראה כלחכמילב ף
Job,38,1,ויעןיהוה אתאיוב ויאמר
Job,38,2,מי זה מחשיך עצה במלינ בלידעת
Job,38,3,אזרנא כגבר חלציך ואשאלך והודיעני
Job,38,4,איפה היית ביסדיארץ הגד אםידעת בינה
Job,38,5,מישם ממדיה כי תדע או מינטה עליה קו
Job,38,6,עלמה אדניה הטבעו או מיירה אבן פנתה
Job,38,7,ברןיחד כוכבי בקר ויריעו כלבני אלהים
Job,38,8,ויסך בדלתים ים בגיחו מרחם יצא
Job,38,9,בשומי עןן לבשו וערפל חתלתו
Job,38,10,ואשבר עליו חקי ואשים בריח ודלתים
Job,38,11,ואמר עדפה תבוא ולא תסיף ופאישית בגאון גליך
Job,38,12,המימיך צוית בקר מקמו
Job,38,13,לאחז בכנפות הארץ וינערו רשעים ממנה
Job,38,14,תתהפך כחמר חותם ויתיצבו כמו לבוש
Job,38,15,וימנע מרשעים אורם וזרוע רמה תשבר
Job,38,16,הבאת עדנבכיים ובחקר תהום התהלכת
Job,38,17,הנגלו לך שערימות ושערי צלמות תראה
Job,38,18,התבננת עדרחביארץ הגד אםידעת כלה
Job,38,19,איזה הדרך ישכןאור וחשך איזה מקמו
Job,38,20,כי תקחנו אלגבולו וכיתבינ נתיבות ביתו
Job,38,21,ידעת כיאז תולד ומספר ימיך רבים
Job,38,22,הבאת אלאצרות שלג ואצרות ברד תראה
Job,38,23,אשרחשכתי לעתצר ליום קרב ומלחמה
Job,38,24,איזה הדרך יחלק אור יפץ קדים עליארץ
Job,38,25,מיפלג לשטף תעלה ודרך לחזיז קלות
Job,38,26,להמטיר עלארץ לאאיש מדבר לאאדם בו
Job,38,27,להשביע שאה ומשאה ולהצמיח מצא דשא
Job,38,28,הישלמטר אב או מיהוליד אגליטל
Job,38,29,מבטן מי יצא הקרח וכפר שמימ מי ילדו
Job,38,30,כאבן מים יתחבאו ופני תהום יתלכדו
Job,38,31,התקשר מעדנות כימה אומשכות כסיל תפתח
Job,38,32,התציא מזרות בעתו ועיש עלבניה תנחם
Job,38,33,הידעת חקות שמים אםתשים משטרו בארץ
Job,38,34,התרים לעב קולך ושפעתמים תכסך
Job,38,35,התשלח ברקים וילכו ויאמרו לך הננו
Job,38,36,מישת בטחות חכמה או מינתן לשכוי בינה
Job,38,37,מייספר שחקים בחכמה ונבלי שמים מי ישכיב
Job,38,38,בצקת עפר למוצק ורגבים ידבקו
Job,38,39,התצוד ללביא טרף וחית כפירים תמלא
Job,38,40,כיישחו במעונות ישבו בסכה למוארב
Job,38,41,מי יכין לערב צידו כי אלאל ישועו יתעו לבליאכל
Job,39,1,הידעת עת לדת יעליסלע חלל אילות תשמר
Job,39,2,תספר ירחים תמלאנה וידעת עת לדתנה
Job,39,3,תכרענה ילדיהן תפלחנה חבליהם תשלחנה
Job,39,4,יחלמו בניהם ירבו בבר יצאו ולאשבו למו
Job,39,5,מישלח פרא חפשי ומסרות ערוד מי פתח
Job,39,6,אשרשמתי ערבה ביתו ומשכנותיו מלחה
Job,39,7,ישחק להמון קריה תשאות נוגש לא ישמע
Job,39,8,יתור הרים מרעהו ואחר כלירוק ידרוש
Job,39,9,היאבה רימ עבדך אםילין עלאבוסך
Job,39,10,התקשררים בתלם עבתו אםישדד עמקים אחריך
Job,39,11,התבטחבו כירב כחו ותעזב אליו יגיעך
Job,39,12,התאמין בו כי זרעך וגרנך יאסף
Job,39,13,כנףרננים נעלסה אםאברה חסידה ונצה
Job,39,14,כיתעזב לארץ בציה ועלעפר תחםם
Job,39,15,ותשכח כירגל תזורה וחית השדה תדושה
Job,39,16,הקשיח בניה ללאלה לריק יגיעה בליפחד
Job,39,17,כיהשה אלוה חכמה ולאחלק לה בבינה
Job,39,18,כעת במרום תמריא תשחק לסוס ולרכבו
Job,39,19,התתן לסוס גבורה התלביש צוארו רעמה
Job,39,20,התרעישנו כארבה הוד נחרו אימה
Job,39,21,יחפרו בעמק וישיש בכח יצא לקראתנשק
Job,39,22,ישחק לפחד ולא יחת ולאישוב מפניחרב
Job,39,23,עליו תרנה אשפה להב חנית וכידון
Job,39,24,ברעש ורגז יגמאארץ ולאיאמין כיקול שופר
Job,39,25,בדי שפר יאמר האח ומרחוק יריח מלחמה רעם שרימ ותרועה
Job,39,26,המבינתך יאברנץ יפרש לתימן
Job,39,27,אםעלפיך יגביה נשר וכי ירים קנו
Job,39,28,סלע ישכן ויתלןן עלשןסלע ומצודה
Job,39,29,משם חפראכל למרחוק עיניו יביטו
Job,39,30,יעלעודם ובאשר חללים שם הוא ף
Job,40,1,ויען יהוה אתאיוב ויאמר
Job,40,2,הרב עםשדי יסור מוכיח אלוה יעננה ף
Job,40,3,ויען איוב אתיהוה ויאמר
Job,40,4,הן קלתי מה אשיבך ידי שמתי למופי
Job,40,5,אחת דברתי ולא אענה ושתים ולא אוסיף ף
Job,40,6,ויעןיהוה אתאיוב ויאמר
Job,40,7,אזרנא כגבר חלציך אשאלך והודיעני
Job,40,8,האף תפר משפטי תרשיעני למען תצדק
Job,40,9,ואםזרוע כאל לך ובקול כמהו תרעם
Job,40,10,עדה נא גאון וגבה והוד והדר תלבש
Job,40,11,הפץ עברות אפך וראה כלגאה והשפילהו
Job,40,12,ראה כלגאה הכניעהו והדך רשעים תחתם
Job,40,13,טמנם בעפר יחד פניהם חבש בטמון
Job,40,14,וגםאני אודך כיתושע לך ימינך
Job,40,15,הנהנא בהמות אשרעשיתי עמך חציר כבקר יאכל
Job,40,16,הנהנא כחו במתניו ואנו בשרירי בטנו
Job,40,17,יחפץ זנבו כמוארז גידי ישרגו
Job,40,18,עצמיו אפיקי נחושה גרמיו כמטיל ברזל
Job,40,19,הוא ראשית דרכיאל העשו יגש חרבו
Job,40,20,כיבול הרים ישאולו וכלחית השדה ישחקושם
Job,40,21,תחתצאלימ ישכב בסתר קנה ובצה
Job,40,22,יסכהו צאלים צללו יסבוהו ערבינחל
Job,40,23,הן יעשק נהר לא יחפוז יבטח כייגיח ירדן אלפיהו
Job,40,24,בעיניו יקחנו במוקשים ינקבאף
Job,40,25,תמשך לויתן בחכה ובחבל תשקיע לשנו
Job,40,26,התשים אגמון באפו ובחוח תקוב לחיו
Job,40,27,הירבה אליך תחנונים אםידבר אליך רכות
Job,40,28,היכרת ברית עמך תקחנו לעבד עולם
Job,40,29,התשחקבו כצפור ותקשרנו לנערותיך
Job,40,30,יכרו עליו חברים יחצוהו בין כנענים
Job,40,31,התמלא בשכות עורו ובצלצל דגים ראשו
Job,40,32,שיםעליו כפך זכר מלחמה אלתוסף
Job,41,1,הןתחלתו נכזבה הגם אלמראיו יטל
Job,41,2,לאאכזר כי יעורנו ומי הוא לפני יתיצב
Job,41,3,מי הקדימני ואשלם תחת כלהשמים ליהוא
Job,41,4,אחריש בדיו ודברגבורות וחין ערכו
Job,41,5,מיגלה פני לבושו בכפל רסנו מי יבוא
Job,41,6,דלתי פניו מי פתח סביבות שניו אימה
Job,41,7,גאוה אפיקי מגנים סגור חותם צר
Job,41,8,אחד באחד יגשו ורוח לאיבוא ביניהם
Job,41,9,אישבאחיהו ידבקו יתלכדו ולא יתפרדו
Job,41,10,עטישתיו תהל אור ועיניו כעפעפישחר
Job,41,11,מפיו לפידים יהלכו כידודי אש יתמלטו
Job,41,12,מנחיריו יצא עשן כדוד נפוח ואגמן
Job,41,13,נפשו גחלים תלהט ולהב מפיו יצא
Job,41,14,בצוארו ילין עז ולפניו תדוץ דאבה
Job,41,15,מפלי בשרו דבקו יצוק עליו בלימוט
Job,41,16,לבו יצוק כמואבן ויצוק כפלח תחתית
Job,41,17,משתו יגורו אלים משברים יתחטאו
Job,41,18,משיגהו חרב בלי תקום חנית מסע ושריה
Job,41,19,יחשב לתבן ברזל לעץ רקבון נחושה
Job,41,20,לאיבריחנו בןקשת לקש נהפכולו אבניקלע
Job,41,21,כקש נחשבו תותח וישחק לרעש כידון
Job,41,22,תחתיו חדודי חרש ירפד חרוץ עליטיט
Job,41,23,ירתיח כסיר מצולה ים ישים כמרקחה
Job,41,24,אחריו יאיר נתיב יחשב תהום לשיבה
Job,41,25,איןעלעפר משלו העשו לבליחת
Job,41,26,אתכלגבה יראה הוא מלך עלכלבנישחץ ס
Job,42,1,ויען איוב אתיהוה ויאמר
Job,42,2,כיכל תוכל ולאיבצר ממך מזמה
Job,42,3,מי זה מעלים עצה בלי דעת לכן הגדתי ולא אבין נפלאות ממני ולא אדע
Job,42,4,שמענא ואנכי אדבר אשאלך והודיעני
Job,42,5,לשמעאזן שמעתיך ועתה עיני ראתך
Job,42,6,עלכן אמאס ונחמתי עלעפר ואפר ף
Job,42,7,ויהי אחר דבר יהוה אתהדברים האלה אלאיוב ויאמר יהוה אלאליפז התימני חרה אפי בך ובשני רעיך כי לא דברתם אלי נכונה כעבדי איוב
Job,42,8,ועתה קחולכם שבעהפרים ושבעה אילים ולכו אלעבדי איוב והעליתם עולה בעדכם ואיוב עבדי יתפלל עליכם כי אםפניו אשא לבלתי עשות עםכם נבלה כי לא דברתם אלי נכונה כעבדי איוב
Job,42,9,וילכו אליפז התימני ובלדד השוחי צפר הנעמתי ויעשו כאשר דבר אליהם יהוה וישא יהוה אתפני איוב
Job,42,10,ויהוה שב את איוב בהתפללו בעד רעהו ויסף יהוה אתכלאשר לאיוב למשנה
Job,42,11,ויבאו אליו כלאחיו וכל וכלידעיו לפנים ויאכלו עמו לחם בביתו וינדו לו וינחמו אתו על כלהרעה אשרהביא יהוה עליו ויתנולו איש קשיטה אחת ואיש נזם זהב אחד ס
Job,42,12,ויהוה ברך אתאחרית איוב מראשתו ויהילו ארבעה עשר אלף צאן וששת אלפים גמלים ואלףצמד בקר ואלף אתונות
Job,42,13,ויהילו שבענה בנים ושלוש בנות
Job,42,14,ויקרא שםהאחת ימימה ושם השנית קציעה ושם השלישית קרן הפוך
Job,42,15,ולא נמצא נשים יפות כבנות איוב בכלהארץ ויתן להם אביהם נחלה בתוך אחיהם ס
Job,42,16,ויחי איוב אחריזאת מאה וארבעים שנה אתבניו ואתבני בניו ארבעה דרות
Job,42,17,וימת איוב זקן ושבע ימים
Psalms,1,1,אשריהאיש אשר לא הלך בעצת רשעים ובדרך חטאים לא עמד ובמושב לצים לא ישב
Psalms,1,2,כי אמ בתורת יהוה חפצו ובתורתו יהגה יוםם ולילה
Psalms,1,3,והיה כעץ שתול עלפלגי מים אשר פריו יתן בעתו ועלהו לאיבול וכל אשריעשה יצליח
Psalms,1,4,לאכן הרשעים כי אםכמץ אשרתדפנו רוח
Psalms,1,5,עלכן לאיקמו רשעים במשפט וחטאים בעדת צדיקים
Psalms,1,6,כייודע יהוה דרך צדיקים ודרך רשעים תאבד
Psalms,2,1,למה רגשו גוים ולאמים יהגוריק
Psalms,2,2,יתיצבו מלכיארץ ורוזנים נוסדויחד עליהוה ועלמשיחו
Psalms,2,3,ננתקה אתמוסרותימו ונשליכה ממנו עבתימו
Psalms,2,4,יושב בשמים ישחק אדני ילעגלמו
Psalms,2,5,אז ידבר אלימו באפו ובחרונו יבהלמו
Psalms,2,6,ואני נסכתי מלכי עלציון הרקדשי
Psalms,2,7,אספרה אל חק יהוה אמר אלי בני אתה אני היום ילדתיך
Psalms,2,8,שאל ממני ואתנה גוים נחלתך ואחזתך אפסיארץ
Psalms,2,9,תרעם בשבט ברזל ככלי יוצר תנפצם
Psalms,2,10,ועתה מלכים השכילו הוסרו שפטי ארץ
Psalms,2,11,עבדו אתיהוה ביראה וגילו ברעדה
Psalms,2,12,נשקובר פןיאנף ותאבדו דרך כייבער כמעט אפו אשרי כלחוסי בו
Psalms,3,1,מזמור לדוד בברחו מפני אבשלום בנו
Psalms,3,2,יהוה מהרבו צרי רבים קמים עלי
Psalms,3,3,רבים אמרים לנפשי אין ישועתה לו באלהים סלה
Psalms,3,4,ואתה יהוה מגן בעדי כבודי ומרים ראשי
Psalms,3,5,קולי אליהוה אקרא ויענני מהר קדשו סלה
Psalms,3,6,אני שכבתי ואישנה הקיצותי כי יהוה יסמכני
Psalms,3,7,לאאירא מרבבות עם אשר סביב שתו עלי
Psalms,3,8,קומה יהוה הושיעני אלהי כיהכית אתכלאיבי לחי שני רשעים שברת
Psalms,3,9,ליהוה הישועה עלעמך ברכתך סלה
Psalms,4,1,למנצח בנגינות מזמור לדוד
Psalms,4,2,בקראי ענני אלהי צדקי בצר הרחבת לי חנני ושמע תפלתי
Psalms,4,3,בני איש עדמה כבודי לכלמה תאהבון ריק תבקשו כזב סלה
Psalms,4,4,ודעו כיהפלה יהוה חסיד לו יהוה ישמע בקראי אליו
Psalms,4,5,רגזו ואלתחטאו אמרו בלבבכם עלמשכבכם ודמו סלה
Psalms,4,6,זבחו זבחיצדק ובטחו אליהוה
Psalms,4,7,רבים אמרים מייראנו טוב נסהעלינו אור פניך יהוה
Psalms,4,8,נתתה שמחה בלבי מעת דגנם ותירושם רבו
Psalms,4,9,בשלום יחדו אשכבה ואישן כיאתה יהוה לבדד לבטח תושיבני
Psalms,5,1,למנצח אלהנחילות מזמור לדוד
Psalms,5,2,אמרי האזינה יהוה בינה הגיגי
Psalms,5,3,הקשיבה לקול שועי מלכי ואלהי כיאליך אתפלל
Psalms,5,4,יהוה בקר תשמע קולי בקר אערךלך ואצפה
Psalms,5,5,כי לא אלחפץ רשע אתה לא יגרך רע
Psalms,5,6,לאיתיצבו הוללים לנגד עיניך שנאת כלפעלי און
Psalms,5,7,תאבד דברי כזב אישדמים ומרמה יתעב יהוה
Psalms,5,8,ואני ברב חסדך אבוא ביתך אשתחוה אלהיכלקדשך ביראתך
Psalms,5,9,יהוה נחני בצדקתך למען שוררי לפני דרךך
Psalms,5,10,כי אין בפיהו נכונה קרבם הוות קברפתוח גרונם לשונם יחליקון
Psalms,5,11,האשיםם אלהים יפלו ממעצותיהם ברב פשעיהם הדיחמו כימרו בך
Psalms,5,12,וישמחו כלחוסי בך לעולם ירננו ותסך עלימו ויעלצו בך אהבי שמך
Psalms,5,13,כיאתה תברך צדיק יהוה כצנה רצון תעטרנו
Psalms,6,1,למנצח בנגינות עלהשמינית מזמור לדוד
Psalms,6,2,יהוה אלבאפך תוכיחני ואלבחמתך תיסרני
Psalms,6,3,חנני יהוה כי אמלל אני רפאני יהוה כי נבהלו עצמי
Psalms,6,4,ונפשי נבהלה מאד יהוה עדמתי
Psalms,6,5,שובה יהוה חלצה נפשי הושיעני למען חסדך
Psalms,6,6,כי אין במות זכרך בשאול מי יודהלך
Psalms,6,7,יגעתי באנחתי אשחה בכללילה מטתי בדמעתי ערשי אמסה
Psalms,6,8,עששה מכעס עיני עתקה בכלצוררי
Psalms,6,9,סורו ממני כלפעלי און כישמע יהוה קול בכיי
Psalms,6,10,שמע יהוה תחנתי יהוה תפלתי יקח
Psalms,6,11,יבשו ויבהלו מאד כלאיבי ישבו יבשו רגע
Psalms,7,1,שגיון לדוד אשרשר ליהוה עלדבריכוש בןימיני
Psalms,7,2,יהוה אלהי בך חסיתי הושיעני מכלרדפי והצילני
Psalms,7,3,פןיטרף כאריה נפשי פרק ואין מציל
Psalms,7,4,יהוה אלהי אםעשיתי זאת אםישעול בכפי
Psalms,7,5,אםגמלתי שולמי רע ואחלצה צוררי ריקם
Psalms,7,6,ירדף אויב נפשי וישג וירמס לארץ חיי וכבודי לעפר ישכן סלה
Psalms,7,7,קומה יהוה באפך הנשא בעברות צוררי ועורה אלי משפט צוית
Psalms,7,8,ועדת לאמים תסובבך ועליה למרום שובה
Psalms,7,9,יהוה ידין עמים שפטני יהוה כצדקי וכתמי עלי
Psalms,7,10,יגמרנא רע רשעים ותכוןן צדיק ובחן לבות וכליות אלהים צדיק
Psalms,7,11,מגני עלאלהים מושיע ישרילב
Psalms,7,12,אלהים שופט צדיק ואל זעם בכליום
Psalms,7,13,אםלא ישוב חרבו ילטוש קשתו דרך ויכוננה
Psalms,7,14,ולו הכין כלימות חציו לדלקים יפעל
Psalms,7,15,הנה יחבלאון והרה עמל וילד שקר
Psalms,7,16,בור כרה ויחפרהו ויפל בשחת יפעל
Psalms,7,17,ישוב עמלו בראשו ועל קדקדו חמסו ירד
Psalms,7,18,אודה יהוה כצדקו ואזמרה שםיהוה עליון
Psalms,8,1,למנצח עלהגתית מזמור לדוד
Psalms,8,2,יהוה אדנינו מהאדיר שמך בכלהארץ אשר תנה הודך עלהשמים
Psalms,8,3,מפי עוללים וינקים יסדת עז למען צורריך להשבית אויב ומתנקם
Psalms,8,4,כיאראה שמיך מעשי אצבעתיך ירח וכוכבים אשר כוננתה
Psalms,8,5,מהאנוש כיתזכרנו ובןאדם כי תפקדנו
Psalms,8,6,ותחסרהו מעט מאלהים וכבוד והדר תעטרהו
Psalms,8,7,תמשילהו במעשי ידיך כל שתה תחתרגליו
Psalms,8,8,צנה ואלפים כלם וגם בהמות שדי
Psalms,8,9,צפור שמים ודגי הים עבר ארחות ימים
Psalms,8,10,יהוה אדנינו מהאדיר שמך בכלהארץ
