orig_book_index,orig_chapter,orig_verse,text
2 Chronicles,6,6,ואבחר בירושלם להיות שמי שם ואבחר בדויד להיות על עמי ישראל
2 Chronicles,6,7,ויהי עם לבב דויד אבי לבנות בית לשם יהוה אלהי ישראל
2 Chronicles,6,8,ויאמר יהוה אל דויד אבי יען אשר היה עם לבבך לבנות בית לשמיהטיבות כי היה עם לבבך
2 Chronicles,6,9,רק אתה לא תבנה הבית כי בנך היוצא מחלציך הוא יבנה הבית לשמי
2 Chronicles,6,10,ויקם יהוה את דברו אשר דבר ואקום תחת דויד אבי ואשב על כסא ישראל כאשר דבר יהוה ואבנה הבית לשם יהוה אלהי ישראל
2 Chronicles,6,11,ואשים שם את הארון אשר שם ברית יהוה אשר כרת עם בני ישראל
2 Chronicles,6,12,ויעמד לפני מזבח יהוה נגד כל קהל ישראל ויפרש כפיו
2 Chronicles,6,13,כי עשה שלמה כיור נחשת ויתנהו בתוך העזרהחמש אמות ארכו וחמש אמות רחבו ואמות שלוש קומתו ויעמד עליו ויברך על ברכיו נגד כל קהל ישראל ויפרש כפיו השמימה פ
2 Chronicles,6,14,ויאמר פ יהוה אלהי ישראל אין כמוך אלהיםבשמים ובארץ שמר הברית והחסד לעבדיך ההלכים לפניך בכל לבם
2 Chronicles,6,15,אשר שמרת לעבדך דויד אבי את אשר דברת לו ותדבר בפיך ובידך מלאת כיום הזה
2 Chronicles,6,16,ועתה יהוה אלהי ישראל שמר לעבדך דויד אבי את אשר דברת לו לאמר לא יכרת לך איש מלפני יושב על כסא ישראל רק אם ישמרו בניך את דרכם ללכת בתורתי כאשר הלכת לפני
2 Chronicles,6,17,ועתה יהוה אלהי ישראל יאמן דברך אשר דברת לעבדך לדויד
2 Chronicles,6,18,כי האמנם ישב אלהים את האדם על הארץ הנה שמים ושמי השמים לא יכלכלוךאף כי הבית הזה אשר בניתי
2 Chronicles,6,19,ופנית אל תפלת עבדך ואל תחנתויהוה אלהי לשמע אל הרנה ואל התפלה אשר עבדך מתפלל לפניך
2 Chronicles,6,20,להיות עיניך פתחות אל הבית הזה יומם ולילהאל המקום אשר אמרת לשום שמך שם לשמוע אל התפלה אשר יתפלל עבדך אל המקום הזה
2 Chronicles,6,21,ושמעת אל תחנוני עבדך ועמך ישראל אשר יתפללו אל המקום הזה ואתה תשמע ממקום שבתך מן השמיםושמעת וסלחת
2 Chronicles,6,22,אם יחטא איש לרעהו ונשא בו אלה להאלתו ובא אלה לפני מזבחךבבית הזה
2 Chronicles,6,23,ואתה תשמע מן השמים ועשית ושפטת את עבדיך להשיב לרשע לתת דרכו בראשו ולהצדיק צדיק לתת לו כצדקתו ס
2 Chronicles,6,24,ואם ינגף עמך ישראל לפני אויבכי יחטאו לך ושבו והודו את שמך והתפללו והתחננו לפניך בבית הזה
2 Chronicles,6,25,ואתה תשמע מן השמים וסלחת לחטאת עמך ישראל והשיבותם אל האדמה אשר נתתה להם ולאבתיהם פ
2 Chronicles,6,26,בהעצר השמים ולא יהיה מטר כי יחטאו לך והתפללו אל המקום הזה והודו את שמךמחטאתם ישובון כי תענם
2 Chronicles,6,27,ואתה תשמע השמים וסלחת לחטאת עבדיך ועמך ישראלכי תורם אל הדרך הטובה אשר ילכו בה ונתתה מטר על ארצך אשר נתתה לעמך לנחלה ס
2 Chronicles,6,28,רעב כי יהיה בארץ דבר כי יהיה שדפון וירקון ארבה וחסיל כי יהיה כי יצר לו איביו בארץ שעריו כל נגע וכל מחלה
2 Chronicles,6,29,כל תפלה כל תחנה אשר יהיה לכל האדם ולכל עמך ישראלאשר ידעו איש נגעו ומכאבו ופרש כפיו אל הבית הזה
2 Chronicles,6,30,ואתה תשמע מן השמים מכון שבתך וסלחת ונתתה לאיש ככל דרכיו אשר תדע את לבבו כי אתה לבדך ידעת את לבב בני האדם
2 Chronicles,6,31,למען ייראוך ללכת בדרכיך כל הימים אשר הם חיים על פני האדמהאשר נתתה לאבתינו ס
2 Chronicles,6,32,וגם אל הנכרי אשר לא מעמך ישראל הוא ובא מארץ רחוקה למען שמך הגדול וידך החזקה וזרועך הנטויה ובאו והתפללו אל הבית הזה
2 Chronicles,6,33,ואתה תשמע מן השמים ממכון שבתך ועשית ככל אשר יקרא אליך הנכרי למען ידעו כל עמי הארץ את שמך וליראה אתך כעמך ישראל ולדעת כי שמך נקרא על הבית הזה אשר בניתי
2 Chronicles,6,34,כי יצא עמך למלחמה על איביו בדרך אשר תשלחם והתפללו אליך דרך העיר הזאת אשר בחרת בה והבית אשר בניתי לשמך
2 Chronicles,6,35,ושמעת מן השמים את תפלתם ואת תחנתם ועשית משפטם
2 Chronicles,6,36,כי יחטאו לך כי אין אדם אשר לא יחטא ואנפת בם ונתתם לפני אויב ושבום שוביהם אל ארץ רחוקה או קרובה
2 Chronicles,6,37,והשיבו אל לבבם בארץ אשר נשבו שם ושבו והתחננו אליך בארץ שבים לאמר חטאנו העוינו ורשענו
2 Chronicles,6,38,ושבו אליך בכל לבם ובכל נפשם בארץ שבים אשר שבו אתם והתפללו דרך ארצם אשר נתתה לאבותם והעיר אשר בחרת ולבית אשר בניתי לשמך
2 Chronicles,6,39,ושמעת מן השמים ממכון שבתך את תפלתם ואת תחנתיהם ועשית משפטם וסלחת לעמך אשר חטאו לך
2 Chronicles,6,40,עתה אלהי יהיו נא עיניך פתחות ואזניך קשבותלתפלת המקום הזה ס
2 Chronicles,6,41,ועתה קומה יהוה אלהים לנוחךאתה וארון עזך כהניך יהוה אלהים ילבשו תשועה וחסידיך ישמחו בטוב
2 Chronicles,6,42,יהוה אלהים אל תשב פני משיחך זכרה לחסדי דויד עבדך פ
2 Chronicles,7,1,וככלות שלמה להתפלל והאש ירדה מהשמים ותאכל העלה והזבחים וכבוד יהוה מלא את הבית
2 Chronicles,7,2,ולא יכלו הכהנים לבוא אל בית יהוה כי מלא כבוד יהוה את בית יהוה
2 Chronicles,7,3,וכל בני ישראל ראים ברדת האש וכבוד יהוה על הבית ויכרעו אפים ארצה על הרצפה וישתחוו והדות ליהוה כי טוב כי לעולם חסדו
2 Chronicles,7,4,והמלך וכל העם זבחים זבח לפני יהוה ס
2 Chronicles,7,5,ויזבח המלך שלמה את זבח הבקר עשרים ושנים אלף וצאן מאה ועשרים אלף ויחנכו את בית האלהים המלך וכל העם
2 Chronicles,7,6,והכהנים על משמרותם עמדים והלוים בכלי שיר יהוה אשר עשה דויד המלך להדות ליהוה כי לעולם חסדו בהלל דויד בידם והכהנים מחצצרים מחצרים נגדם וכל ישראל עמדים ס
2 Chronicles,7,7,ויקדש שלמה את תוך החצר אשר לפני בית יהוה כי עשה שם העלות ואת חלבי השלמים כי מזבח הנחשת אשר עשה שלמה לא יכול להכיל את העלה ואת המנחה ואת החלבים
2 Chronicles,7,8,ויעש שלמה את החג בעת ההיא שבעת ימים וכל ישראל עמוקהל גדול מאד מלבוא חמת עד נחל מצרים
2 Chronicles,7,9,ויעשו ביום השמיני עצרת כי חנכת המזבח עשו שבעת ימים והחג שבעת ימים
2 Chronicles,7,10,וביום עשרים ושלשה לחדש השביעי שלח את העם לאהליהםשמחים וטובי לב על הטובה אשר עשה יהוה לדויד ולשלמה ולישראל עמו
2 Chronicles,7,11,ויכל שלמה את בית יהוה ואת בית המלך ואת כל הבא על לב שלמה לעשות בבית יהוה ובביתוהצליח פ
2 Chronicles,7,12,וירא יהוה אל שלמה בלילה ויאמר לו שמעתי את תפלתך ובחרתי במקום הזה לי לבית זבח
2 Chronicles,7,13,הן אעצר השמים ולא יהיה מטר והן אצוה על חגב לאכול הארץ ואם אשלח דבר בעמי
2 Chronicles,7,14,ויכנעו עמי אשר נקרא שמי עליהם ויתפללו ויבקשו פני וישבו מדרכיהם הרעיםואני אשמע מן השמים ואסלח לחטאתם וארפא את ארצם
2 Chronicles,7,15,עתה עיני יהיו פתחות ואזני קשבותלתפלת המקום הזה
2 Chronicles,7,16,ועתה בחרתי והקדשתי את הבית הזה להיות שמי שם עד עולם והיו עיני ולבי שם כל הימים
2 Chronicles,7,17,ואתה אם תלך לפני כאשר הלך דויד אביך ולעשות ככל אשר צויתיך וחקי ומשפטי תשמור
2 Chronicles,7,18,והקימותי את כסא מלכותך כאשר כרתי לדויד אביך לאמר לא יכרת לך איש מושל בישראל
2 Chronicles,7,19,ואם תשובון אתםועזבתם חקותי ומצותי אשר נתתי לפניכם והלכתם ועבדתם אלהים אחרים והשתחויתם להם
2 Chronicles,7,20,ונתשתים מעל אדמתי אשר נתתי להם ואת הבית הזה אשר הקדשתי לשמי אשליך מעל פני ואתננו למשל ולשנינה בכל העמים
2 Chronicles,7,21,והבית הזה אשר היה עליון לכל עבר עליו ישם ואמר במה עשה יהוה ככה לארץ הזאת ולבית הזה
2 Chronicles,7,22,ואמרו על אשר עזבו את יהוה אלהי אבתיהם אשר הוציאם מארץ מצרים ויחזיקו באלהים אחרים וישתחוו להם ויעבדום על כן הביא עליהם את כל הרעה הזאת פ
2 Chronicles,8,1,ויהי מקץ עשרים שנה אשר בנה שלמה את בית יהוהואת ביתו
2 Chronicles,8,2,והערים אשר נתן חורם לשלמהבנה שלמה אתם ויושב שם את בני ישראל
2 Chronicles,8,3,וילך שלמה חמת צובה ויחזק עליה
2 Chronicles,8,4,ויבן את תדמר במדבר ואת כל ערי המסכנות אשר בנה בחמת
2 Chronicles,8,5,ויבן את בית חורון העליון ואת בית חורון התחתוןערי מצור חומות דלתים ובריח
2 Chronicles,8,6,ואת בעלת ואת כל ערי המסכנות אשר היו לשלמה ואת כל ערי הרכב ואת ערי הפרשים ואת כל חשק שלמה אשר חשק לבנות בירושלם ובלבנון ובכל ארץ ממשלתו
2 Chronicles,8,7,כל העם הנותר מן החתי והאמרי והפרזי והחוי והיבוסי אשר לא מישראל המה
2 Chronicles,8,8,מן בניהם אשר נותרו אחריהם בארץ אשר לא כלום בני ישראל ויעלם שלמה למס עד היום הזה
2 Chronicles,8,9,ומן בני ישראל אשר לא נתן שלמה לעבדים למלאכתו כי המה אנשי מלחמה ושרי שלישיו ושרי רכבו ופרשיו פ
2 Chronicles,8,10,ואלה שרי הנציבים הנצבים אשר למלך שלמה חמשים ומאתים הרדים בעם
2 Chronicles,8,11,ואת בת פרעה העלה שלמה מעיר דויד לבית אשר בנה לה כי אמר לא תשב אשה לי בבית דויד מלך ישראלכי קדש המה אשר באה אליהם ארון יהוה פ
2 Chronicles,8,12,אז העלה שלמה עלות ליהוה על מזבח יהוה אשר בנה לפני האולם
2 Chronicles,8,13,ובדבר יום ביום להעלות כמצות משה לשבתות ולחדשים ולמועדות שלוש פעמים בשנהבחג המצות ובחג השבעות ובחג הסכות
2 Chronicles,8,14,ויעמד כמשפט דויד אביו את מחלקות הכהנים על עבדתם והלוים על משמרותם להלל ולשרת נגד הכהנים לדבר יום ביומו והשערים במחלקותם לשער ושער כי כן מצות דויד איש האלהים
2 Chronicles,8,15,ולא סרו מצות המלך על הכהנים והלוים לכל דברולאצרות
2 Chronicles,8,16,ותכן כל מלאכת שלמה עד היום מוסד בית יהוה ועד כלתו שלם בית יהוה ס
2 Chronicles,8,17,אז הלך שלמה לעציון גבר ואל אילות על שפת היםבארץ אדום
2 Chronicles,8,18,וישלח לו חורם ביד עבדיו אוניות אניות ועבדים יודעי ים ויבאו עם עבדי שלמה אופירה ויקחו משם ארבע מאות וחמשים ככר זהב ויביאו אל המלך שלמה פ
2 Chronicles,9,1,ומלכת שבא שמעה את שמע שלמה ותבוא לנסות את שלמה בחידות בירושלם בחיל כבד מאד וגמלים נשאים בשמים וזהב לרב ואבן יקרה ותבוא אל שלמה ותדבר עמו את כל אשר היה עם לבבה
2 Chronicles,9,2,ויגד לה שלמה את כל דבריה ולא נעלם דבר משלמה אשר לא הגיד לה
2 Chronicles,9,3,ותרא מלכת שבא את חכמת שלמהוהבית אשר בנה
2 Chronicles,9,4,ומאכל שלחנו ומושב עבדיו ומעמד משרתיו ומלבושיהם ומשקיו ומלבושיהם ועליתו אשר יעלה בית יהוה ולא היה עוד בה רוח
2 Chronicles,9,5,ותאמר אל המלך אמת הדבר אשר שמעתי בארציעל דבריך ועל חכמתך
2 Chronicles,9,6,ולא האמנתי לדבריהם עד אשר באתי ותראינה עיני והנה לא הגד לי חצי מרבית חכמתך יספת על השמועה אשר שמעתי
2 Chronicles,9,7,אשרי אנשיך ואשרי עבדיך אלההעמדים לפניך תמיד ושמעים את חכמתך
2 Chronicles,9,8,יהי יהוה אלהיך ברוך אשר חפץ בך לתתך על כסאו למלך ליהוה אלהיך באהבת אלהיך את ישראל להעמידו לעולם ויתנך עליהם למלך לעשות משפט וצדקה
2 Chronicles,9,9,ותתן למלך מאה ועשרים ככר זהב ובשמים לרב מאדואבן יקרה ולא היה כבשם ההוא אשר נתנה מלכת שבא למלך שלמה
2 Chronicles,9,10,וגם עבדי חירם חורם ועבדי שלמה אשר הביאו זהב מאופירהביאו עצי אלגומים ואבן יקרה
2 Chronicles,9,11,ויעש המלך את עצי האלגומים מסלות לבית יהוה ולבית המלך וכנרות ונבלים לשרים ולא נראו כהם לפנים בארץ יהודה
2 Chronicles,9,12,והמלך שלמה נתן למלכת שבא את כל חפצה אשר שאלה מלבד אשר הביאה אל המלך ותהפך ותלך לארצה היא ועבדיה פ
2 Chronicles,9,13,ויהי משקל הזהב אשר בא לשלמה בשנה אחתשש מאות וששים ושש ככרי זהב
2 Chronicles,9,14,לבד מאנשי התרים והסחרים מביאים וכל מלכי ערב ופחות הארץ מביאים זהב וכסף לשלמה
2 Chronicles,9,15,ויעש המלך שלמה מאתים צנה זהב שחוט שש מאות זהב שחוט יעלה על הצנה האחת
2 Chronicles,9,16,ושלש מאות מגנים זהב שחוטשלש מאות זהב יעלה על המגן האחת ויתנם המלך בבית יער הלבנון
2 Chronicles,9,17,ויעש המלך כסא שן גדול ויצפהו זהב טהור
2 Chronicles,9,18,ושש מעלות לכסא וכבש בזהב לכסא מאחזים וידות מזה ומזה על מקום השבת ושנים אריות עמדים אצל הידות
2 Chronicles,9,19,ושנים עשר אריות עמדים שם על שש המעלותמזה ומזה לא נעשה כן לכל ממלכה
2 Chronicles,9,20,וכל כלי משקה המלך שלמה זהב וכל כלי בית יער הלבנון זהב סגור אין כסף נחשב בימי שלמהלמאומה
2 Chronicles,9,21,כי אניות למלך הלכות תרשיש עם עבדי חורם אחת לשלוש שנים תבואנה אניות תרשיש נשאות זהב וכסף שנהבים וקופים ותוכיים פ
2 Chronicles,9,22,ויגדל המלך שלמה מכל מלכי הארץלעשר וחכמה
2 Chronicles,9,23,וכל מלכי הארץ מבקשים את פני שלמהלשמע את חכמתו אשר נתן האלהים בלבו
2 Chronicles,9,24,והם מביאים איש מנחתו כלי כסף וכלי זהב ושלמות נשק ובשמים סוסים ופרדיםדבר שנה בשנה ס
2 Chronicles,9,25,ויהי לשלמה ארבעת אלפים אריות סוסים ומרכבות ושנים עשר אלף פרשים ויניחם בערי הרכב ועם המלך בירושלם
2 Chronicles,9,26,ויהי מושל בכל המלכיםמן הנהר ועד ארץ פלשתים ועד גבול מצרים
2 Chronicles,9,27,ויתן המלך את הכסף בירושלם כאבנים ואת הארזים נתן כשקמים אשר בשפלהלרב
2 Chronicles,9,28,ומוציאים סוסים ממצרים לשלמה ומכל הארצות
2 Chronicles,9,29,ושאר דברי שלמה הראשנים והאחרוניםהלא הם כתובים על דברי נתן הנביא ועל נבואת אחיה השילוני ובחזות יעדי יעדו החזה על ירבעם בן נבט
2 Chronicles,9,30,וימלך שלמה בירושלם על כל ישראל ארבעים שנה
2 Chronicles,9,31,וישכב שלמה עם אבתיו ויקברהו בעיר דויד אביו וימלך רחבעם בנו תחתיו פ
2 Chronicles,10,1,וילך רחבעם שכמה כי שכם באו כל ישראל להמליך אתו
2 Chronicles,10,2,ויהי כשמע ירבעם בן נבט והוא במצרים אשר ברח מפני שלמה המלךוישב ירבעם ממצרים
2 Chronicles,10,3,וישלחו ויקראו לו ויבא ירבעם וכל ישראל וידברו אל רחבעם לאמר
2 Chronicles,10,4,אביך הקשה את עלנו ועתה הקל מעבודת אביך הקשה ומעלו הכבד אשר נתן עלינוונעבדך
2 Chronicles,10,5,ויאמר אלהם עוד שלשת ימיםושובו אלי וילך העם ס
2 Chronicles,10,6,ויועץ המלך רחבעם את הזקנים אשר היו עמדים לפני שלמה אביו בהיתו חי לאמר איך אתם נועצים להשיב לעם הזה דבר
2 Chronicles,10,7,וידברו אליו לאמר אם תהיה לטוב להעם הזה ורציתם ודברת אלהם דברים טוביםוהיו לך עבדים כל הימים
2 Chronicles,10,8,ויעזב את עצת הזקנים אשר יעצהו ויועץ את הילדים אשר גדלו אתו העמדים לפניו
2 Chronicles,10,9,ויאמר אלהם מה אתם נועצים ונשיב דבר את העם הזה אשר דברו אלי לאמר הקל מן העל אשר נתן אביך עלינו
2 Chronicles,10,10,וידברו אתו הילדים אשר גדלו אתו לאמר כה תאמר לעם אשר דברו אליך לאמר אביך הכביד את עלנו ואתה הקל מעלינו כה תאמר אלהם קטני עבה ממתני אבי
2 Chronicles,10,11,ועתה אבי העמיס עליכם על כבד ואני אסיף על עלכם אבי יסר אתכם בשוטים ואני בעקרבים פ
2 Chronicles,10,12,ויבא ירבעם וכל העם אל רחבעם ביום השלשי כאשר דבר המלך לאמר שובו אלי ביום השלשי
2 Chronicles,10,13,ויענם המלך קשה ויעזב המלך רחבעם את עצת הזקנים
2 Chronicles,10,14,וידבר אלהם כעצת הילדים לאמר אכביד את עלכם ואני אסיף עליו אבי יסר אתכם בשוטים ואני בעקרבים
2 Chronicles,10,15,ולא שמע המלך אל העם כי היתה נסבה מעם האלהיםלמען הקים יהוה את דברו אשר דבר ביד אחיהו השלוני אל ירבעם בן נבט
2 Chronicles,10,16,וכל ישראל כי לא שמע המלך להם וישיבו העם את המלך לאמר מה לנו חלק בדויד ולא נחלה בבן ישי איש לאהליך ישראל עתה ראה ביתך דויד וילך כל ישראל לאהליו ס
2 Chronicles,10,17,ובני ישראל הישבים בערי יהודהוימלך עליהם רחבעם
2 Chronicles,10,18,וישלח המלך רחבעם את הדרם אשר על המס וירגמו בו בני ישראל אבן וימת ס והמלך רחבעם התאמץ לעלות במרכבה לנוס ירושלם ס
2 Chronicles,10,19,ויפשעו ישראל בבית דויד עד היום הזה
2 Chronicles,11,1,ויבא רחבעם ירושלם ויקהל את בית יהודה ובנימן מאה ושמונים אלף בחור עשה מלחמהלהלחם עם ישראל להשיב את הממלכה לרחבעם פ
2 Chronicles,11,2,ויהי דבר יהוה אל שמעיהו איש האלהים לאמר
2 Chronicles,11,3,אמר אל רחבעם בן שלמה מלך יהודהואל כל ישראל ביהודה ובנימן לאמר
2 Chronicles,11,4,כה אמר יהוה לא תעלו ולא תלחמו עם אחיכם שובו איש לביתוכי מאתי נהיה הדבר הזה וישמעו את דברי יהוה וישבו מלכת אל ירבעם פ
2 Chronicles,11,5,וישב רחבעם בירושלם ויבן ערים למצור ביהודה
2 Chronicles,11,6,ויבן את בית לחם ואת עיטם ואת תקוע
2 Chronicles,11,7,ואת בית צור ואת שוכו ואת עדלם
2 Chronicles,11,8,ואת גת ואת מרשה ואת זיף
2 Chronicles,11,9,ואת אדורים ואת לכיש ואת עזקה
2 Chronicles,11,10,ואת צרעה ואת אילון ואת חברון אשר ביהודה ובבנימן ערי מצרות
2 Chronicles,11,11,ויחזק את המצורות ויתן בהם נגידים ואצרות מאכל ושמן ויין
2 Chronicles,11,12,ובכל עיר ועיר צנות ורמחים ויחזקם להרבה מאד ויהי לו יהודה ובנימן ס
2 Chronicles,11,13,והכהנים והלוים אשר בכל ישראלהתיצבו עליו מכל גבולם
2 Chronicles,11,14,כי עזבו הלוים את מגרשיהם ואחזתם וילכו ליהודה ולירושלם כי הזניחם ירבעם ובניו מכהן ליהוה
2 Chronicles,11,15,ויעמד לו כהנים לבמות ולשעירים ולעגלים אשר עשה
2 Chronicles,11,16,ואחריהם מכל שבטי ישראל הנתנים את לבבם לבקש את יהוה אלהי ישראלבאו ירושלם לזבוח ליהוה אלהי אבותיהם
2 Chronicles,11,17,ויחזקו את מלכות יהודה ויאמצו את רחבעם בן שלמה לשנים שלוש כי הלכו בדרך דויד ושלמהלשנים שלוש
2 Chronicles,11,18,ויקח לו רחבעם אשהאת מחלת בן בת ירימות בן דויד אביהיל בת אליאב בן ישי
2 Chronicles,11,19,ותלד לו בניםאת יעוש ואת שמריה ואת זהם
2 Chronicles,11,20,ואחריה לקח את מעכה בת אבשלום ותלד לו את אביה ואת עתי ואת זיזא ואת שלמית
2 Chronicles,11,21,ויאהב רחבעם את מעכה בת אבשלום מכל נשיו ופילגשיוכי נשים שמונה עשרה נשא ופילגשים ששים ויולד עשרים ושמונה בניםוששים בנות
2 Chronicles,11,22,ויעמד לראש רחבעם את אביה בן מעכה לנגיד באחיוכי להמליכו
2 Chronicles,11,23,ויבן ויפרץ מכל בניו לכל ארצות יהודה ובנימן לכל ערי המצרות ויתן להם המזון לרב וישאל המון נשים
2 Chronicles,12,1,ויהי כהכין מלכות רחבעם וכחזקתו עזב את תורת יהוה וכל ישראל עמו פ
2 Chronicles,12,2,ויהי בשנה החמישית למלך רחבעם עלה שישק מלך מצרים על ירושלם כי מעלו ביהוה
2 Chronicles,12,3,באלף ומאתים רכב ובששים אלף פרשים ואין מספר לעם אשר באו עמו ממצריםלובים סכיים וכושים
2 Chronicles,12,4,וילכד את ערי המצרות אשר ליהודה ויבא עד ירושלם ס
2 Chronicles,12,5,ושמעיה הנביא בא אל רחבעם ושרי יהודה אשר נאספו אל ירושלם מפני שישק ויאמר להם כה אמר יהוה אתם עזבתם אתי ואף אני עזבתי אתכם ביד שישק
2 Chronicles,12,6,ויכנעו שרי ישראל והמלך ויאמרו צדיק יהוה
2 Chronicles,12,7,ובראות יהוה כי נכנעו היה דבר יהוה אל שמעיה לאמר נכנעו לא אשחיתם ונתתי להם כמעט לפליטה ולא תתך חמתי בירושלם ביד שישק
2 Chronicles,12,8,כי יהיו לו לעבדים וידעו עבודתי ועבודת ממלכות הארצות ס
2 Chronicles,12,9,ויעל שישק מלך מצרים על ירושלם ויקח את אצרות בית יהוה ואת אצרות בית המלך את הכל לקח ויקח את מגני הזהב אשר עשה שלמה
2 Chronicles,12,10,ויעש המלך רחבעם תחתיהם מגני נחשת והפקיד על יד שרי הרצים השמרים פתח בית המלך
2 Chronicles,12,11,ויהי מדי בוא המלך בית יהוה באו הרצים ונשאום והשבום אל תא הרצים
2 Chronicles,12,12,ובהכנעו שב ממנו אף יהוה ולא להשחית לכלה וגם ביהודה היה דברים טובים ס
2 Chronicles,12,13,ויתחזק המלך רחבעם בירושלםוימלך כי בן ארבעים ואחת שנה רחבעם במלכו ושבע עשרה שנה מלך בירושלם העיר אשר בחר יהוה לשום את שמו שם מכל שבטי ישראל ושם אמו נעמה העמנית
2 Chronicles,12,14,ויעש הרע כי לא הכין לבו לדרוש את יהוה ס
2 Chronicles,12,15,ודברי רחבעם הראשנים והאחרוניםהלא הם כתובים בדברי שמעיה הנביא ועדו החזה להתיחש ומלחמות רחבעם וירבעם כל הימים
2 Chronicles,12,16,וישכב רחבעם עם אבתיו ויקבר בעיר דויד וימלך אביה בנו תחתיו פ
2 Chronicles,13,1,בשנת שמונה עשרה למלך ירבעם וימלך אביה על יהודה
2 Chronicles,13,2,שלוש שנים מלך בירושלם ושם אמו מיכיהו בת אוריאל מן גבעה ומלחמה היתה בין אביה ובין ירבעם
2 Chronicles,13,3,ויאסר אביה את המלחמה בחיל גבורי מלחמה ארבע מאות אלף איש בחור ס וירבעם ערך עמו מלחמה בשמונה מאות אלף איש בחור גבור חיל ס
2 Chronicles,13,4,ויקם אביה מעל להר צמרים אשר בהר אפרים ויאמר שמעוני ירבעם וכל ישראל
2 Chronicles,13,5,הלא לכם לדעת כי יהוה אלהי ישראל נתן ממלכה לדויד על ישראל לעולם לו ולבניו ברית מלח פ
2 Chronicles,13,6,ויקם ירבעם בן נבט עבד שלמה בן דויד וימרד על אדניו
2 Chronicles,13,7,ויקבצו עליו אנשים רקים בני בליעל ויתאמצו על רחבעם בן שלמה ורחבעם היה נער ורך לבב ולא התחזק לפניהם
2 Chronicles,13,8,ועתה אתם אמרים להתחזק לפני ממלכת יהוה ביד בני דויד ואתם המון רב ועמכם עגלי זהב אשר עשה לכם ירבעם לאלהים
2 Chronicles,13,9,הלא הדחתם את כהני יהוה את בני אהרן והלוים ותעשו לכם כהנים כעמי הארצותכל הבא למלא ידו בפר בן בקר ואילם שבעה והיה כהן ללא אלהים ס
2 Chronicles,13,10,ואנחנו יהוה אלהינו ולא עזבנהו וכהנים משרתים ליהוה בני אהרן והלוים במלאכת
2 Chronicles,13,11,ומקטרים ליהוה עלות בבקר בבקר ובערב בערב וקטרת סמים ומערכת לחם על השלחן הטהור ומנורת הזהב ונרתיה לבער בערב בערבכי שמרים אנחנו את משמרת יהוה אלהינו ואתם עזבתם אתו
2 Chronicles,13,12,והנה עמנו בראש האלהים וכהניו וחצצרות התרועהלהריע עליכם בני ישראל אל תלחמו עם יהוה אלהי אבתיכםכי לא תצליחו
2 Chronicles,13,13,וירבעם הסב את המארב לבוא מאחריהם ויהיו לפני יהודה והמארב מאחריהם
2 Chronicles,13,14,ויפנו יהודה והנה להם המלחמה פנים ואחור ויצעקו ליהוה והכהנים מחצצרים מחצרים בחצצרות
2 Chronicles,13,15,ויריעו איש יהודה ויהי בהריע איש יהודה והאלהים נגף את ירבעם וכל ישראל לפני אביה ויהודה
2 Chronicles,13,16,וינוסו בני ישראל מפני יהודה ויתנם אלהים בידם
2 Chronicles,13,17,ויכו בהם אביה ועמו מכה רבה ויפלו חללים מישראל חמש מאות אלף איש בחור
2 Chronicles,13,18,ויכנעו בני ישראל בעת ההיא ויאמצו בני יהודה כי נשענו על יהוה אלהי אבותיהם
2 Chronicles,13,19,וירדף אביה אחרי ירבעם וילכד ממנו ערים את בית אל ואת בנותיה ואת ישנה ואת בנותיה ואת עפרון עפרין ובנתיה
2 Chronicles,13,20,ולא עצר כח ירבעם עוד בימי אביהו ויגפהו יהוה וימת פ
2 Chronicles,13,21,ויתחזק אביהווישא לו נשים ארבע עשרה ויולד עשרים ושנים בנים ושש עשרה בנות
2 Chronicles,13,22,ויתר דברי אביה ודרכיו ודבריוכתובים במדרש הנביא עדו
2 Chronicles,14,1,ויעש אסא הטוב והישר בעיני יהוה אלהיו
2 Chronicles,14,2,ויסר את מזבחות הנכר והבמות וישבר את המצבות ויגדע את האשרים
2 Chronicles,14,3,ויאמר ליהודה לדרוש את יהוה אלהי אבותיהםולעשות התורה והמצוה
2 Chronicles,14,4,ויסר מכל ערי יהודה את הבמות ואת החמנים ותשקט הממלכה לפניו
2 Chronicles,14,5,ויבן ערי מצורה ביהודה כי שקטה הארץ ואין עמו מלחמה בשנים האלהכי הניח יהוה לו
2 Chronicles,14,6,ויאמר ליהודה נבנה את הערים האלה ונסב חומה ומגדלים דלתים ובריחים עודנו הארץ לפנינו כי דרשנו את יהוה אלהינו דרשנו וינח לנו מסביב ויבנו ויצליחו פ
2 Chronicles,14,7,ויהי לאסא חיל נשא צנה ורמח מיהודה שלש מאות אלף ס ומבנימן נשאי מגן ודרכי קשת מאתים ושמונים אלף כל אלה גבורי חיל
2 Chronicles,14,8,ויצא אליהם זרח הכושי בחיל אלף אלפים ומרכבות שלש מאות ויבא עד מרשה
2 Chronicles,14,9,ויצא אסא לפניו ויערכו מלחמה בגיא צפתה למרשה
2 Chronicles,14,10,ויקרא אסא אל יהוה אלהיו ויאמר יהוה אין עמך לעזר בין רב לאין כח עזרנו יהוה אלהינו כי עליך נשענו ובשמך באנו על ההמון הזה יהוה אלהינו אתה אל יעצר עמך אנוש ס
